sample_idx,is_outlier,iforest_score,label,abs_label,text_std,audio_std,vision_std,text_jump,audio_jump,vision_jump
4061,0,0.1789300075389494,0.6666667,0.6666667,0.7969769,0.8244692,0.9103757,0.46847582,0.22572367,0.13583943
4062,0,0.1508930316979764,-0.33333334,0.33333334,0.9839115,0.9400992,0.99803764,0.73014766,0.3383935,0.17902723
4063,0,0.1693387062152673,-0.33333334,0.33333334,0.52806354,0.6393599,0.72120917,0.1998735,0.095510334,0.09472813
4064,0,0.1747770112441457,-0.6666667,0.6666667,0.7515206,0.78766984,0.89451915,0.41395402,0.20363045,0.11902763
4065,0,0.1757559380810524,0.0,0.0,0.8313509,0.690011,0.78414416,0.46441808,0.17313002,0.15695162
4066,0,0.1690410434229088,-0.6666667,0.6666667,0.86513233,0.8158134,0.88011295,0.57295257,0.2410555,0.16404584
4067,0,0.1635914014075125,0.6666667,0.6666667,0.7425678,0.8773865,0.8896924,0.40085226,0.19692451,0.13281175
4068,0,0.1836535804015947,0.0,0.0,0.75718254,0.705192,0.6704806,0.38576517,0.16147405,0.10571757
4069,0,0.1637538585836538,-2.3333333,2.3333333,0.7673155,1.1682472,0.6968393,0.49972215,0.2825566,0.11981317
4070,0,0.1531237446491991,-1.6666666,1.6666666,0.9067654,1.2187157,0.7432828,0.64949656,0.33254868,0.15001057
4071,0,0.1729933100720491,-2.3333333,2.3333333,0.7432766,1.059407,0.63933134,0.4446739,0.2385671,0.0982926
4072,0,0.0089520074680016,-1.3333334,1.3333334,1.2916077,1.8689643,0.96599025,1.3300542,0.79753405,0.27485058
4073,0,0.1727910717541573,-2.0,2.0,0.80099756,1.0509185,0.6871317,0.47987077,0.25903708,0.121479236
4074,0,0.1294793531060015,-1.3333334,1.3333334,1.0626934,1.3235916,0.8206643,0.87952346,0.47440824,0.14857925
4075,1,-0.0296528286593951,0.0,0.0,1.4741521,1.8134501,1.0202706,1.6577953,0.79841083,0.2433142
4076,0,0.1716887054136783,0.0,0.0,0.5498304,0.8804504,0.5311752,0.18958068,0.11099643,0.069348454
4077,1,-0.0114768311047332,0.0,0.0,1.4878536,1.6922671,1.2716254,1.553142,0.720855,0.2258215
4078,0,0.1320264257082134,0.0,0.0,1.0074774,1.4124193,0.9599375,0.8397693,0.4540922,0.16513683
4079,0,0.143598110220172,-1.3333334,1.3333334,0.961857,1.3852475,0.7850803,0.74580437,0.40254298,0.14489226
4080,0,0.1201132907251307,1.0,1.0,1.1089438,1.3917742,0.8432012,0.97880393,0.50552994,0.17301083
4081,0,0.0425594187593739,0.0,0.0,1.3016702,1.6414899,0.92952967,1.3766268,0.6816067,0.20155461
4082,0,0.1581109589656761,0.0,0.0,0.84207064,1.2250069,0.70023596,0.50290346,0.29743454,0.10694034
4083,0,0.1771134816428879,0.0,0.0,0.48166147,0.6516244,0.44396403,0.13344985,0.0755802,0.037089985
4084,0,0.1483845948882375,-1.3333334,1.3333334,0.94373804,1.1269476,1.0584831,0.71746033,0.42517754,0.17988099
4085,0,0.1642157792117657,0.0,0.0,0.58538103,0.74941903,0.7069557,0.22098896,0.13092794,0.07211777
4086,0,0.0961940662876051,0.0,0.0,1.1898806,1.3681374,1.1479023,1.122467,0.5960881,0.24462578
4087,0,0.0997240018558242,0.0,0.0,1.1654664,1.3368807,1.1031152,1.03688,0.55491555,0.2044229
4088,0,0.0636541613327517,-1.3333334,1.3333334,1.1637884,1.4614011,1.1073548,1.1210682,0.6712189,0.24576858
4089,0,0.1068193544474965,-1.0,1.0,1.0675836,1.3868061,1.1279835,0.9282205,0.55680937,0.20272411
4090,0,0.0021585080694122,-1.6666666,1.6666666,1.2662357,1.6011201,1.3463968,1.3927056,0.8695306,0.39341503
4091,0,0.1365670596818696,-1.0,1.0,1.0004768,1.2793778,1.0667144,0.81171066,0.5033015,0.20592895
4092,0,0.115735580787978,0.6666667,0.6666667,1.1425536,0.9455051,0.9693595,1.0189434,0.40861326,0.30040357
4093,0,0.1599601554501296,0.33333334,0.33333334,0.8460403,0.7447289,0.38336,0.43776554,0.06282943,0.03235016
4094,0,0.1748263477905152,-2.3333333,2.3333333,0.8487009,0.74651253,0.6881588,0.55382156,0.20637916,0.1514736
4095,0,0.0614836497321318,-1.3333334,1.3333334,1.314412,1.0654751,1.044974,1.2835518,0.5226826,0.36135632
4096,0,0.1733769405045908,-2.0,2.0,0.79108244,0.75986123,0.7078833,0.4486575,0.18905118,0.13444538
4097,0,0.1758515436587545,-3.0,3.0,0.7948611,0.6979628,0.6632133,0.4687018,0.1731184,0.16886128
4098,0,0.174673906883401,-1.0,1.0,0.7776235,0.7886789,0.75138766,0.4868798,0.2126957,0.11895616
4099,0,0.0352166804099108,-2.3333333,2.3333333,1.2802379,1.0666014,1.0499464,1.3143753,0.56183267,0.32279897
4100,0,0.1770221462543074,-2.3333333,2.3333333,0.7806267,0.7048417,0.71491563,0.48732337,0.18510233,0.18017939
4101,0,0.1725280960911523,-1.6666666,1.6666666,0.96119994,0.8194871,0.85031736,0.7436092,0.29242653,0.22914016
4102,0,0.104073500111904,1.6666666,1.6666666,1.1897268,0.9305773,1.2587594,1.1238215,0.43785852,0.33292118
4103,0,0.1464403238222301,3.0,3.0,1.036845,0.8144255,0.7851035,0.79371125,0.30462125,0.16860983
4104,0,0.1693457494968112,0.33333334,0.33333334,0.8808069,0.8336945,0.71219873,0.5577653,0.21232209,0.14536941
4105,0,0.1612048092674367,0.0,0.0,0.8872798,0.808216,0.6814748,0.56226957,0.22953467,0.091123
4106,0,0.1645128545882239,1.6666666,1.6666666,0.85243374,0.826065,0.82828957,0.61770314,0.27168566,0.14636111
4107,0,0.142705499132605,1.6666666,1.6666666,1.0307479,0.79759884,1.1684875,0.8215099,0.2993359,0.21819563
4108,0,0.0955997058014437,0.6666667,0.6666667,1.1498145,1.148575,1.0768038,1.0175809,0.4953763,0.2677013
4109,0,0.1465007433010064,0.33333334,0.33333334,0.9816285,0.9834661,0.9071906,0.73248947,0.3641814,0.1599253
4110,0,0.1778420644132012,-1.6666666,1.6666666,0.7186652,0.8428336,0.7375428,0.39735204,0.2537711,0.12025679
4111,0,0.1674528274069485,0.33333334,0.33333334,0.8493127,1.0298783,0.83704615,0.5603556,0.31118414,0.13767087
4112,0,0.1776439060752528,-0.6666667,0.6666667,0.621546,0.7369324,0.6580825,0.25318566,0.14044268,0.069668196
4113,0,0.1671326119588813,-2.0,2.0,0.7479593,0.9091079,0.74704057,0.41572246,0.23604384,0.11124832
4114,0,0.1449673235859441,-0.33333334,0.33333334,0.94715667,0.93271583,0.91057146,0.7205226,0.34996167,0.1688174
4115,0,0.1572313188527176,-1.0,1.0,0.9139508,0.91506916,0.8606818,0.62029845,0.3232228,0.17652267
4116,0,0.1294175603693243,-1.0,1.0,1.0547469,1.0703034,0.93307465,0.8752708,0.40456238,0.15989624
4117,0,0.1676637954735311,-1.3333334,1.3333334,0.87844723,0.9070034,0.8146489,0.59552515,0.31209877,0.14544855
4118,0,0.1745601631789383,0.0,0.0,0.8569119,0.86011654,0.9717571,0.5103677,0.24189459,0.16589215
4119,0,0.170893824627795,0.0,0.0,0.45057473,0.58238167,0.61894596,0.10390923,0.04339554,0.05882648
4120,0,0.1564319883961353,0.33333334,0.33333334,0.92744344,0.9249898,0.8622857,0.61131936,0.3038434,0.13383627
4121,0,0.1665629796954133,0.0,0.0,0.7083283,0.7765173,0.71291375,0.3347776,0.18649563,0.08436066
4122,0,0.1706615220631807,-1.3333334,1.3333334,0.83667344,0.9389584,0.8219861,0.5314314,0.25125977,0.1351998
4123,0,0.1118428841153354,0.6666667,0.6666667,1.1924614,1.1115693,0.9968534,1.0530623,0.4915215,0.22653843
4124,0,0.114837677918643,1.6666666,1.6666666,1.1059059,1.0617404,0.96837634,0.9442432,0.4314958,0.19701785
4125,0,0.1771661386367783,-1.0,1.0,0.65667766,0.79209244,0.6355691,0.29714903,0.13973074,0.082459174
4126,0,0.1434719875119379,-1.6666666,1.6666666,0.9402463,1.0439483,0.9465729,0.75615317,0.3714465,0.2000266
4127,0,0.1428123037647877,-1.3333334,1.3333334,0.9879918,1.0441158,0.96760064,0.8619409,0.43948355,0.2148782
4128,0,0.1344713753566208,-1.3333334,1.3333334,1.038146,1.1498997,1.3090216,0.79746604,0.42481613,0.21989155
4129,0,0.1720210480078092,0.33333334,0.33333334,0.56228346,0.75186986,0.80795795,0.24304342,0.16666204,0.08694609
4130,0,0.1771715469583176,-1.3333334,1.3333334,0.68691826,0.80935013,0.8719755,0.35470912,0.22485435,0.10624456
4131,0,0.1633797843144546,-0.6666667,0.6666667,0.67594165,0.85579395,0.85309064,0.31559533,0.19064495,0.09143295
4132,0,0.1697294184971565,-0.6666667,0.6666667,0.7283871,0.83016634,0.91773933,0.40303668,0.23705359,0.117492646
4133,0,0.1702395566582951,-2.0,2.0,0.596315,0.75264454,0.7806976,0.28314358,0.1351975,0.08412178
4134,0,0.1711722765381425,-1.6666666,1.6666666,0.52427304,0.692416,0.76154566,0.2020544,0.14817679,0.088516906
4135,0,0.1591741933931051,-0.6666667,0.6666667,0.92701733,0.9412607,1.1333648,0.6562792,0.34354696,0.1895846
4136,0,0.175431219571805,-1.0,1.0,0.78159094,0.9256341,0.9281299,0.44170234,0.22391684,0.1291099
4137,0,0.1687506969246963,0.33333334,0.33333334,0.8269774,0.8758042,1.0153848,0.49682286,0.22608614,0.15166335
4138,0,0.1720423491070399,0.0,0.0,0.5057964,0.61447775,0.6200832,0.13442264,0.06610274,0.06314049
4139,0,0.1696146581308032,0.0,0.0,0.69598556,0.7878081,0.84500194,0.35837707,0.18509518,0.0997493
4140,0,0.1719252229535887,0.0,0.0,0.50490373,0.6389975,0.736273,0.16025068,0.08637621,0.067026556
4141,0,0.1572888241033492,-1.6666666,1.6666666,0.84778214,0.8534417,1.1154373,0.56286615,0.27285302,0.18692285
4142,0,0.170873716600217,-1.6666666,1.6666666,0.5743815,0.67728233,0.7691913,0.21187566,0.1187505,0.06378649
4143,0,0.1626771923579802,0.0,0.0,0.8871453,1.0704856,1.0575715,0.6542201,0.33579352,0.1682306
4144,0,0.1781915787641764,0.0,0.0,0.7706599,0.7691884,0.883339,0.41259238,0.20948426,0.11935069
4145,0,0.167465053289477,-1.6666666,1.6666666,0.65243936,0.8841021,0.8837946,0.31395772,0.19408022,0.11726037
4146,0,0.154814030271114,-2.3333333,2.3333333,0.89032495,1.006942,1.1091418,0.64663523,0.35313305,0.17663416
4147,0,0.1670969926593319,-1.0,1.0,0.8424855,0.95834845,0.97527117,0.50706434,0.25352564,0.12336696
4148,1,-0.0041228716110275,-0.33333334,0.33333334,1.4038705,1.5002011,1.5153319,1.3968885,0.73028266,0.3607549
4149,0,0.1514789967446301,0.0,0.0,0.94365877,1.0678813,1.173047,0.64139146,0.3275411,0.16980809
4150,0,0.1589698779121365,-0.33333334,0.33333334,0.9355016,0.973745,1.2120844,0.63834864,0.30622178,0.15000828
4151,0,0.176792752718934,0.0,0.0,0.6988907,0.78122914,0.8973879,0.31390014,0.1820758,0.11027754
4152,0,0.1650528028917492,0.0,0.0,0.77152604,0.9688323,1.0610467,0.4495863,0.21915567,0.13691732
4153,0,0.1354344484596382,-0.33333334,0.33333334,1.0351741,1.1673769,1.2754005,0.8482308,0.41765562,0.20773171
4154,0,0.0387141700052569,-1.6666666,1.6666666,1.2465973,1.4450685,1.404381,1.2736243,0.68795985,0.304419
4155,0,0.1778132133520995,-1.6666666,1.6666666,0.8030082,0.9337005,0.9648933,0.49713224,0.27814713,0.12148306
4156,0,0.1691893413068301,0.0,0.0,0.72458756,0.7364976,0.7399825,0.3282405,0.15851869,0.07207124
4157,0,0.1648727323786044,0.33333334,0.33333334,0.7634503,0.7902304,0.7293482,0.37180206,0.19189756,0.13699175
4158,0,0.141149282107355,-1.6666666,1.6666666,0.9863033,0.9451348,1.0863739,0.85391754,0.37470397,0.15067932
4159,0,0.1638647529122233,-1.0,1.0,0.9263057,0.8979825,1.0065386,0.691626,0.33404127,0.120016254
4160,0,0.1688414901758159,-1.3333334,1.3333334,0.8968141,0.7971555,0.81855106,0.558032,0.24275464,0.1085222
4161,1,-0.0299955069782015,-1.0,1.0,1.3418939,1.3019277,1.0846329,1.4910351,0.70341086,0.23855838
4162,0,0.1701487923657223,-1.3333334,1.3333334,0.81562656,0.80983084,0.8537048,0.52697027,0.25053355,0.1293758
4163,0,0.0234924876141257,-1.3333334,1.3333334,1.336235,1.1895764,1.0227247,1.4769058,0.666851,0.21876863
4164,0,0.1254567260053796,-1.6666666,1.6666666,1.1589768,1.0440034,1.0460827,1.0654322,0.5330048,0.2592006
4165,0,0.1537141611781298,-1.6666666,1.6666666,1.0425801,0.9893043,0.94547886,0.7875704,0.3979523,0.18107627
4166,0,0.1689919331371332,-0.6666667,0.6666667,0.85278815,0.8236256,0.83396685,0.574259,0.2965787,0.13352276
4167,0,0.1784676837098485,-0.6666667,0.6666667,0.596041,0.70318115,0.68197554,0.25662994,0.13889644,0.08148139
4168,0,0.1788195958413272,-0.6666667,0.6666667,0.6584146,0.7289179,0.6537706,0.32719883,0.19206975,0.08076913
4169,0,0.174783581756808,0.0,0.0,0.5380334,0.6110226,0.53563964,0.18787125,0.09652436,0.06893748
4170,0,0.1752138411364351,-2.3333333,2.3333333,0.7711816,0.8894886,0.82532215,0.4835507,0.27961126,0.102017775
4171,0,0.1751975796455349,-0.6666667,0.6666667,0.6383487,0.68586844,0.66470534,0.30816415,0.16252956,0.083985925
4172,0,0.1733141170760674,-1.0,1.0,0.76955754,0.74509495,0.77775764,0.457917,0.20834848,0.09906481
4173,0,0.1300997752662042,0.33333334,0.33333334,1.1373048,0.9223445,1.0485555,0.96319586,0.41499436,0.24410866
4174,0,0.1708017460940588,0.0,0.0,0.5623115,0.5859156,0.64573413,0.19726783,0.07520563,0.08679033
4175,0,0.1484084483905487,0.0,0.0,1.0637505,0.85279757,0.9369414,0.82567805,0.38360992,0.18936342
4176,0,0.1767510188450834,-2.0,2.0,0.7376572,0.67928547,0.7176288,0.3713902,0.16931422,0.09565099
4177,0,0.1664717414047135,0.0,0.0,0.895627,0.9114161,0.88442487,0.66508555,0.37365833,0.15406604
4178,0,0.0809436294989076,-0.33333334,0.33333334,1.2343006,1.1001145,1.0194681,1.2300563,0.61712354,0.24386
4179,0,0.1790926197397755,-1.0,1.0,0.76007986,0.7751278,0.78436434,0.4781579,0.26337716,0.1372717
4180,0,0.1603633626248577,-2.0,2.0,0.88366675,0.8842484,0.89718825,0.6159637,0.3274255,0.12997821
4181,0,0.1714430376153756,-1.3333334,1.3333334,0.80736613,0.787031,0.7699849,0.49333593,0.25368395,0.12180018
4182,0,0.0463210877695952,-1.3333334,1.3333334,1.3696622,1.0421907,1.1442052,1.398771,0.62251145,0.30096176
4183,0,0.1687929689777009,-1.3333334,1.3333334,0.87166184,0.8547646,0.9806568,0.5970076,0.2977612,0.23825093
4184,0,0.1761557494288511,-1.0,1.0,0.7570295,0.77697164,0.90155953,0.43841007,0.21100356,0.1871267
4185,0,0.170142329757334,-3.0,3.0,0.6664502,0.6657009,0.69087136,0.30006403,0.13822047,0.1357057
4186,0,0.1763987415575943,-2.6666667,2.6666667,0.6419475,0.69792205,0.71497506,0.30199414,0.14359824,0.12244316
4187,0,0.1670530934579905,-1.6666666,1.6666666,0.8257919,0.8127099,0.9160569,0.48506656,0.25032493,0.20533495
4188,0,0.1776467081829195,-2.0,2.0,0.62060493,0.7010948,0.7061723,0.27843246,0.15145428,0.12686017
4189,0,0.1593109860653387,-2.3333333,2.3333333,0.89379835,0.8689231,1.0198075,0.6182839,0.30576512,0.262419
4190,0,0.1566075260618524,-1.6666666,1.6666666,0.9072595,0.8386798,0.76179624,0.6172369,0.27003947,0.24769543
4191,0,0.1771016206780822,-2.3333333,2.3333333,0.73287827,0.6807534,0.64848614,0.35817248,0.15267439,0.14233845
4192,0,0.1668070207457579,-1.6666666,1.6666666,0.75860745,0.79617363,0.76092374,0.48552766,0.2547089,0.20481464
4193,0,0.1733144176579391,0.0,0.0,0.85621417,0.85998225,0.87060374,0.58777773,0.28591472,0.26237383
4194,0,0.1540809337770132,0.0,0.0,0.9794573,0.8766076,0.8771846,0.75840765,0.3450772,0.29918897
4195,0,0.1681329092838956,0.0,0.0,0.7971332,0.810104,0.7551007,0.49928147,0.22262369,0.1940353
4196,0,0.1740184444068999,0.0,0.0,0.78058934,0.9017373,0.7839633,0.4565163,0.254955,0.17081936
4197,0,0.1769637331346624,-1.6666666,1.6666666,0.7000751,0.71419024,0.8018448,0.36032382,0.18352954,0.19754525
4198,0,0.1749189428258283,-1.6666666,1.6666666,0.64374655,0.68109906,0.7505979,0.34441867,0.15648006,0.1919896
4199,0,0.1790326878356982,-2.0,2.0,0.69578063,0.71599597,0.8139012,0.3321373,0.17577702,0.20229872
4200,0,0.1723728182006619,-2.6666667,2.6666667,0.69635254,0.65110254,0.7114936,0.34308946,0.1501648,0.13361333
4201,0,0.1754042999967486,-2.0,2.0,0.52573866,0.5948696,0.66611075,0.18376695,0.09792183,0.08689283
4202,0,0.1678057883648092,-1.3333334,1.3333334,0.6056892,0.63605547,0.67920494,0.22113615,0.12691136,0.11424039
4203,0,0.1674726847992769,-2.0,2.0,0.902501,1.0367169,1.009594,0.60373384,0.26894766,0.1123831
4204,0,0.1550053751167585,-1.0,1.0,0.8361247,0.89305735,0.83961815,0.49272007,0.24694306,0.08986913
4205,0,0.0850283237309229,0.6666667,0.6666667,1.2384783,1.1884081,1.2067202,1.1652951,0.49555323,0.20027879
4206,0,0.0946843942446674,0.33333334,0.33333334,1.1560785,1.1364794,1.1806426,1.0185174,0.45849267,0.20446311
4207,1,-0.0369740837672597,0.33333334,0.33333334,1.5542843,1.4180844,1.4435208,1.6998247,0.6473612,0.23938486
4208,0,0.1386907359886221,0.33333334,0.33333334,1.0823668,0.96951306,0.95215255,0.6818261,0.2502629,0.16835126
4209,0,0.1297604760039877,0.0,0.0,1.061212,1.1409158,0.9937233,0.8629643,0.3482665,0.13977174
4210,0,0.0911274972341593,0.0,0.0,1.2363199,1.234702,1.1551319,1.1106944,0.49062198,0.21610917
4211,0,0.1626291396613744,0.0,0.0,0.82404006,0.8953546,0.7919247,0.5011916,0.22318664,0.09114465
4212,0,0.1492954261707708,-1.3333334,1.3333334,0.9086561,0.9730431,0.8852281,0.6612822,0.2713094,0.15009655
4213,0,0.1489732746774634,-1.6666666,1.6666666,1.0266501,1.091785,0.97816163,0.7670405,0.30506113,0.13977887
4214,0,0.1653421346789998,-1.3333334,1.3333334,0.75931865,0.8972636,0.7295707,0.37450823,0.15754917,0.0823263
4215,0,0.042251978375064,0.6666667,0.6666667,1.3169389,1.2835708,1.2118834,1.3243383,0.6083109,0.21077679
4216,0,0.1487557595825595,-1.0,1.0,0.95211625,1.0026306,0.9511582,0.65293026,0.2663822,0.1222905
4217,0,0.1177617293534308,0.0,0.0,1.117289,1.1409113,1.0560777,1.0011779,0.42995355,0.1572721
4218,0,0.1190167487902467,0.33333334,0.33333334,1.1416961,1.1681527,1.1280428,0.9998134,0.4942967,0.17341398
4219,0,0.1674006567515365,1.3333334,1.3333334,0.82595724,0.91144514,0.78489304,0.46416846,0.18121146,0.097190574
4220,0,0.1660425340574338,-0.33333334,0.33333334,0.70469654,0.72866184,0.6478208,0.3133974,0.133092,0.057897918
4221,0,0.1625543168970564,-1.3333334,1.3333334,0.8690572,0.88066924,0.8606907,0.5571306,0.2308077,0.12603092
4222,0,0.1484464208430874,0.6666667,0.6666667,0.97161186,0.9978543,0.911197,0.69582045,0.32001242,0.13221967
4223,0,0.1403600328136471,-0.33333334,0.33333334,0.9818677,1.140231,1.1218493,0.7617009,0.35135075,0.15358765
4224,0,0.1710785356532778,1.3333334,1.3333334,0.67557776,0.7331149,0.68377966,0.33262876,0.1501164,0.07308222
4225,0,0.1736355649519359,0.6666667,0.6666667,0.6654678,0.7682354,0.76634,0.33784068,0.16605487,0.08153824
4226,0,0.0343685538380448,-0.6666667,0.6666667,1.289509,1.2314973,1.2982085,1.3402532,0.6046954,0.23378462
4227,0,0.1479958580709865,-2.6666667,2.6666667,0.8796523,0.8998878,1.1320131,0.6366329,0.33943713,0.2099253
4228,0,0.1186981608216208,1.0,1.0,1.0912329,1.0039461,1.2363834,0.9694789,0.45459548,0.30500352
4229,0,0.0214597115583816,-1.6666666,1.6666666,1.321782,1.1342738,1.3807062,1.3492026,0.6153421,0.3746603
4230,0,0.1770895219745842,0.0,0.0,0.9055229,0.82625175,0.9008945,0.61394745,0.2838703,0.18648934
4231,0,0.1666818529970072,0.33333334,0.33333334,0.7080448,0.671298,0.9515354,0.34468013,0.14807181,0.18629286
4232,1,-0.0123973253434646,-0.33333334,0.33333334,1.3990926,1.154027,1.3312987,1.6022463,0.71218354,0.48484704
4233,0,0.1504708925491988,0.0,0.0,0.9577798,0.91183114,0.9765858,0.743665,0.36143276,0.21140093
4234,0,0.1824714349578793,-1.3333334,1.3333334,0.7492606,0.7597215,0.76756686,0.42656404,0.2323442,0.11892283
4235,0,0.1817209914941789,-1.6666666,1.6666666,0.72507775,0.7478648,0.8022725,0.42758945,0.21966903,0.14843936
4236,0,0.159243056680533,0.33333334,0.33333334,0.8789061,0.89275026,0.9557956,0.64127964,0.32351938,0.17639521
4237,0,0.1737291624734258,-1.0,1.0,0.902655,0.91277176,0.8050253,0.6046553,0.33287516,0.15217075
4238,0,0.1737919920536416,-0.6666667,0.6666667,0.70415866,0.6787504,0.72084165,0.3477604,0.16635737,0.12781887
4239,0,0.1742144444037902,-2.0,2.0,0.85838294,0.78669965,0.9003198,0.56911904,0.28154883,0.17294972
4240,0,0.1712732593682891,0.0,0.0,0.7389541,0.8451299,0.90842485,0.47143513,0.27086973,0.117300995
4241,1,-0.0085787286525159,-2.0,2.0,1.3374276,1.1235667,1.0356401,1.4085895,0.6354438,0.30951574
4242,0,0.1381253353673484,-1.6666666,1.6666666,1.0426754,0.8370087,0.97980356,0.92117506,0.36899555,0.25306883
4243,0,0.1524817570896801,0.33333334,0.33333334,0.88302517,0.8157716,0.8784881,0.6064094,0.2734964,0.16479577
4244,0,0.1731015078969021,0.33333334,0.33333334,0.7658447,0.69612974,0.7947286,0.4159818,0.17179434,0.08985585
4245,0,0.1703965578076824,-1.0,1.0,0.7626714,0.71829975,0.85744715,0.498832,0.22244617,0.13994163
4246,0,0.0500967339173188,-1.6666666,1.6666666,1.3495072,0.96813846,0.91061157,1.4109935,0.5166372,0.35561928
4247,0,0.1610429634243093,1.0,1.0,0.99375916,0.78700924,0.86432076,0.77390295,0.30358934,0.19585608
4248,0,0.1433557006739276,0.33333334,0.33333334,1.001526,0.8873292,0.8343819,0.80466473,0.34917912,0.21028996
4249,0,0.1228783536182697,-0.33333334,0.33333334,1.0476247,0.86140716,0.9084482,0.87639546,0.33572748,0.2470311
4250,1,-0.0335101218386095,-2.0,2.0,1.3288993,0.99705654,1.0002315,1.4283019,0.61422116,0.35672754
4251,0,0.1765890068979814,-1.3333334,1.3333334,0.72349423,0.6524955,0.6286743,0.41767192,0.16475843,0.12988588
4252,0,0.1741589997733953,-2.0,2.0,0.62200576,0.65606725,0.7175872,0.2940709,0.14488824,0.10895496
4253,0,0.1612146893740269,0.33333334,0.33333334,0.88429415,0.7757297,0.87473387,0.6060987,0.2592757,0.15717037
4254,0,0.1615665328787005,-1.3333334,1.3333334,0.86859936,0.7670924,0.8296415,0.6146708,0.29757547,0.17050913
4255,0,0.1637189888255972,-2.3333333,2.3333333,0.8324029,0.7150264,0.79796803,0.54648834,0.24782635,0.1605089
